Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_001866,B9J08_001866-t37_1,Candida auris strain B8441,"PEKT02000004:711,259..712,794(-)",hypothetical protein,60206,Not Assigned,,511,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001867,B9J08_001867-t37_1,Candida auris strain B8441,"PEKT02000004:713,137..713,607(+)",hypothetical protein,15611,Not Assigned,,138,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001882,B9J08_001882-t37_1,Candida auris strain B8441,"PEKT02000004:733,993..735,000(-)",hypothetical protein,36344,Not Assigned,,335,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001894,B9J08_001894-t37_1,Candida auris strain B8441,"PEKT02000004:754,936..755,784(-)",hypothetical protein,31142,Not Assigned,,282,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001918,B9J08_001918-t37_1,Candida auris strain B8441,"PEKT02000004:817,603..819,348(-)",hypothetical protein,66514,Not Assigned,,581,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001932,B9J08_001932-t37_1,Candida auris strain B8441,"PEKT02000004:855,010..856,332(+)",hypothetical protein,40435,Not Assigned,,440,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001942,B9J08_001942-t37_1,Candida auris strain B8441,"PEKT02000004:873,624..874,865(-)",hypothetical protein,47266,Not Assigned,,413,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001949,B9J08_001949-t37_1,Candida auris strain B8441,"PEKT02000005:17,954..18,355(-)",hypothetical protein,14401,Not Assigned,,133,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001954,B9J08_001954-t37_1,Candida auris strain B8441,"PEKT02000005:28,026..30,425(-)",hypothetical protein,89338,Not Assigned,,799,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001962,B9J08_001962-t37_1,Candida auris strain B8441,"PEKT02000005:50,030..50,809(-)",hypothetical protein,28414,Not Assigned,,259,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001970,B9J08_001970-t37_1,Candida auris strain B8441,"PEKT02000005:62,225..63,412(+)",hypothetical protein,42744,Not Assigned,,395,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001978,B9J08_001978-t37_1,Candida auris strain B8441,"PEKT02000005:82,752..83,129(-)",hypothetical protein,14400,Not Assigned,,125,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001980,B9J08_001980-t37_1,Candida auris strain B8441,"PEKT02000005:84,010..84,510(+)",hypothetical protein,16658,Not Assigned,,147,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_001988,B9J08_001988-t37_1,Candida auris strain B8441,"PEKT02000005:100,201..100,641(+)",hypothetical protein,16973,Not Assigned,,146,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002007,B9J08_002007-t37_1,Candida auris strain B8441,"PEKT02000005:136,899..139,145(+)",hypothetical protein,86556,Not Assigned,,748,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002012,B9J08_002012-t37_1,Candida auris strain B8441,"PEKT02000005:148,671..149,618(+)",hypothetical protein,34478,Not Assigned,,315,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002015,B9J08_002015-t37_1,Candida auris strain B8441,"PEKT02000005:153,082..154,515(+)",hypothetical protein,53864,Not Assigned,,477,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002021,B9J08_002021-t37_1,Candida auris strain B8441,"PEKT02000005:161,614..162,483(-)",hypothetical protein,32487,Not Assigned,,289,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002028,B9J08_002028-t37_1,Candida auris strain B8441,"PEKT02000005:178,737..179,051(+)",hypothetical protein,12450,Not Assigned,,104,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002031,B9J08_002031-t37_1,Candida auris strain B8441,"PEKT02000005:183,556..184,275(+)",hypothetical protein,27304,Not Assigned,,239,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002036,B9J08_002036-t37_1,Candida auris strain B8441,"PEKT02000005:192,144..193,544(+)",hypothetical protein,52740,Not Assigned,,466,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002037,B9J08_002037-t37_1,Candida auris strain B8441,"PEKT02000005:194,825..195,958(+)",hypothetical protein,41319,Not Assigned,,377,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002049,B9J08_002049-t37_1,Candida auris strain B8441,"PEKT02000005:228,319..229,482(-)",hypothetical protein,42920,Not Assigned,,387,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002055,B9J08_002055-t37_1,Candida auris strain B8441,"PEKT02000005:238,853..239,410(-)",hypothetical protein,20310,Not Assigned,,185,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002082,B9J08_002082-t37_1,Candida auris strain B8441,"PEKT02000005:297,092..298,432(-)",hypothetical protein,47053,Not Assigned,,446,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002084,B9J08_002084-t37_1,Candida auris strain B8441,"PEKT02000005:304,822..305,460(-)",hypothetical protein,24853,Not Assigned,,212,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002086,B9J08_002086-t37_1,Candida auris strain B8441,"PEKT02000005:306,770..308,188(-)",hypothetical protein,52391,Not Assigned,,472,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002118,B9J08_002118-t37_1,Candida auris strain B8441,"PEKT02000005:372,647..373,027(-)",hypothetical protein,14357,Not Assigned,,126,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002119,B9J08_002119-t37_1,Candida auris strain B8441,"PEKT02000005:374,608..376,614(+)",hypothetical protein,73490,Not Assigned,,668,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002141,B9J08_002141-t37_1,Candida auris strain B8441,"PEKT02000005:426,292..427,212(-)",hypothetical protein,35582,Not Assigned,,306,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002156,B9J08_002156-t37_1,Candida auris strain B8441,"PEKT02000005:462,439..464,052(+)",hypothetical protein,62242,Not Assigned,,537,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002161,B9J08_002161-t37_1,Candida auris strain B8441,"PEKT02000005:470,318..471,220(-)",hypothetical protein,34657,Not Assigned,,300,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002163,B9J08_002163-t37_1,Candida auris strain B8441,"PEKT02000005:472,836..473,177(-)",hypothetical protein,12941,Not Assigned,,113,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002176,B9J08_002176-t37_1,Candida auris strain B8441,"PEKT02000005:500,856..502,034(-)",hypothetical protein,43868,Not Assigned,,392,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002204,B9J08_002204-t37_1,Candida auris strain B8441,"PEKT02000005:569,650..570,705(-)",hypothetical protein,39873,Not Assigned,,351,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002205,B9J08_002205-t37_1,Candida auris strain B8441,"PEKT02000005:571,376..572,671(+)",hypothetical protein,50469,Not Assigned,,431,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002218,B9J08_002218-t37_1,Candida auris strain B8441,"PEKT02000005:597,416..597,859(+)",hypothetical protein,17303,Not Assigned,,147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002228,B9J08_002228-t37_1,Candida auris strain B8441,"PEKT02000005:617,234..617,617(+)",hypothetical protein,14322,Not Assigned,,127,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002234,B9J08_002234-t37_1,Candida auris strain B8441,"PEKT02000005:633,863..634,609(+)",hypothetical protein,25516,Not Assigned,,248,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002244,B9J08_002244-t37_1,Candida auris strain B8441,"PEKT02000006:20,794..21,267(+)",hypothetical protein,17110,Not Assigned,,157,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002247,B9J08_002247-t37_1,Candida auris strain B8441,"PEKT02000006:27,103..27,795(-)",hypothetical protein,26349,Not Assigned,,230,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002248,B9J08_002248-t37_1,Candida auris strain B8441,"PEKT02000006:29,181..30,561(+)",hypothetical protein,36370,Not Assigned,,309,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002255,B9J08_002255-t37_1,Candida auris strain B8441,"PEKT02000006:49,006..49,410(-)",hypothetical protein,14162,Not Assigned,,134,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002256,B9J08_002256-t37_1,Candida auris strain B8441,"PEKT02000006:50,661..51,500(-)",hypothetical protein,31677,Not Assigned,,279,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002270,B9J08_002270-t37_1,Candida auris strain B8441,"PEKT02000006:85,999..87,402(+)",hypothetical protein,53278,Not Assigned,,467,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002282,B9J08_002282-t37_1,Candida auris strain B8441,"PEKT02000006:113,409..114,341(+)",hypothetical protein,35328,Not Assigned,,310,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002286,B9J08_002286-t37_1,Candida auris strain B8441,"PEKT02000006:119,650..120,750(-)",hypothetical protein,41574,Not Assigned,,366,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002288,B9J08_002288-t37_1,Candida auris strain B8441,"PEKT02000006:124,397..124,648(+)",hypothetical protein,9370,Not Assigned,,83,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002295,B9J08_002295-t37_1,Candida auris strain B8441,"PEKT02000006:137,555..138,430(-)",hypothetical protein,23892,Not Assigned,,291,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002296,B9J08_002296-t37_1,Candida auris strain B8441,"PEKT02000006:143,270..143,860(-)",hypothetical protein,17910,Not Assigned,,196,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002309,B9J08_002309-t37_1,Candida auris strain B8441,"PEKT02000006:178,918..179,262(+)",hypothetical protein,12988,Not Assigned,,114,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002314,B9J08_002314-t37_1,Candida auris strain B8441,"PEKT02000006:189,341..190,456(+)",hypothetical protein,41276,Not Assigned,,371,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002319,B9J08_002319-t37_1,Candida auris strain B8441,"PEKT02000006:197,319..198,788(+)",hypothetical protein,54376,Not Assigned,,489,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002330,B9J08_002330-t37_1,Candida auris strain B8441,"PEKT02000006:222,866..223,783(-)",hypothetical protein,33473,Not Assigned,,305,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002356,B9J08_002356-t37_1,Candida auris strain B8441,"PEKT02000006:285,554..286,279(+)",hypothetical protein,25910,Not Assigned,,241,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002372,B9J08_002372-t37_1,Candida auris strain B8441,"PEKT02000006:316,488..316,823(+)",hypothetical protein,12810,Not Assigned,,111,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002384,B9J08_002384-t37_1,Candida auris strain B8441,"PEKT02000006:335,254..335,775(+)",hypothetical protein,20176,Not Assigned,,173,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002397,B9J08_002397-t37_1,Candida auris strain B8441,"PEKT02000006:357,778..359,631(-)",hypothetical protein,68761,Not Assigned,,617,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002407,B9J08_002407-t37_1,Candida auris strain B8441,"PEKT02000006:377,877..378,491(-)",hypothetical protein,22930,Not Assigned,,204,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002441,B9J08_002441-t37_1,Candida auris strain B8441,"PEKT02000006:453,434..454,141(-)",hypothetical protein,26554,Not Assigned,,235,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002471,B9J08_002471-t37_1,Candida auris strain B8441,"PEKT02000006:534,514..534,753(-)",hypothetical protein,9118,Not Assigned,,79,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002475,B9J08_002475-t37_1,Candida auris strain B8441,"PEKT02000006:539,191..542,187(+)",hypothetical protein,112673,Not Assigned,,998,580,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002486,B9J08_002486-t37_1,Candida auris strain B8441,"PEKT02000006:569,986..570,417(+)",hypothetical protein,16406,Not Assigned,,143,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002492,B9J08_002492-t37_1,Candida auris strain B8441,"PEKT02000006:584,323..585,276(+)",hypothetical protein,34495,Not Assigned,,317,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002493,B9J08_002493-t37_1,Candida auris strain B8441,"PEKT02000006:587,081..587,329(-)",hypothetical protein,8110,Not Assigned,,82,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002498,B9J08_002498-t37_1,Candida auris strain B8441,"PEKT02000006:600,790..601,314(-)",hypothetical protein,20192,Not Assigned,,174,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002507,B9J08_002507-t37_1,Candida auris strain B8441,"PEKT02000006:619,441..619,803(+)",hypothetical protein,12765,Not Assigned,,120,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002509,B9J08_002509-t37_1,Candida auris strain B8441,"PEKT02000006:621,671..623,092(-)",hypothetical protein,53834,Not Assigned,,473,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002511,B9J08_002511-t37_1,Candida auris strain B8441,"PEKT02000006:625,730..626,173(-)",hypothetical protein,17165,Not Assigned,,147,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002515,B9J08_002515-t37_1,Candida auris strain B8441,"PEKT02000006:631,372..631,959(+)",hypothetical protein,22515,Not Assigned,,195,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002522,B9J08_002522-t37_1,Candida auris strain B8441,"PEKT02000006:645,603..646,724(+)",hypothetical protein,40374,Not Assigned,,373,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002525,B9J08_002525-t37_1,Candida auris strain B8441,"PEKT02000006:653,256..653,921(+)",hypothetical protein,25241,Not Assigned,,221,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002540,B9J08_002540-t37_1,Candida auris strain B8441,"PEKT02000006:689,118..690,278(+)",hypothetical protein,41272,Not Assigned,,386,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002541,B9J08_002541-t37_1,Candida auris strain B8441,"PEKT02000006:691,584..693,029(+)",hypothetical protein,52007,Not Assigned,,481,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002545,B9J08_002545-t37_1,Candida auris strain B8441,"PEKT02000006:700,993..702,780(-)",hypothetical protein,66319,Not Assigned,,595,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002552,B9J08_002552-t37_1,Candida auris strain B8441,"PEKT02000006:717,293..718,261(+)",hypothetical protein,38054,Not Assigned,,322,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002561,B9J08_002561-t37_1,Candida auris strain B8441,"PEKT02000006:728,924..729,496(-)",hypothetical protein,15806,Not Assigned,,190,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002574,B9J08_002574-t37_1,Candida auris strain B8441,"PEKT02000006:751,322..752,035(-)",hypothetical protein,23777,Not Assigned,,237,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002579,B9J08_002579-t37_1,Candida auris strain B8441,"PEKT02000006:760,920..761,393(+)",hypothetical protein,17827,Not Assigned,,157,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002584,B9J08_002584-t37_1,Candida auris strain B8441,"PEKT02000006:774,904..776,745(+)",hypothetical protein,70554,Not Assigned,,613,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002592,B9J08_002592-t37_1,Candida auris strain B8441,"PEKT02000007:10,602..10,967(+)",hypothetical protein,13324,Not Assigned,,121,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002593,B9J08_002593-t37_1,Candida auris strain B8441,"PEKT02000007:14,868..15,914(+)",hypothetical protein,36303,Not Assigned,,348,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002613,B9J08_002613-t37_1,Candida auris strain B8441,"PEKT02000007:52,109..53,392(-)",hypothetical protein,47757,Not Assigned,,427,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002616,B9J08_002616-t37_1,Candida auris strain B8441,"PEKT02000007:65,697..66,614(+)",hypothetical protein,33929,Not Assigned,,305,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002621,B9J08_002621-t37_1,Candida auris strain B8441,"PEKT02000007:77,161..77,904(-)",hypothetical protein,27717,Not Assigned,,247,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002624,B9J08_002624-t37_1,Candida auris strain B8441,"PEKT02000007:83,902..84,105(-)",hypothetical protein,7485,Not Assigned,,67,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002626,B9J08_002626-t37_1,Candida auris strain B8441,"PEKT02000007:85,068..85,553(+)",hypothetical protein,17423,Not Assigned,,161,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
