Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_002841,B9J08_002841-t37_1,Candida auris strain B8441,"PEKT02000007:540,934..541,449(-)",hypothetical protein,19206,Not Assigned,,171,45,0,,,,,,PTHR39136,,,,,,,ALTERED INHERITANCE OF MITOCHONDRIA PROTEIN 11,,,,,,,,,,,IPR038814,ALTERED INHERITANCE OF MITOCHONDRIA PROTEIN 11,GO:0005739,mitochondrion,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_002900,B9J08_002900-t37_1,Candida auris strain B8441,"PEKT02000007:672,995..674,881(-)",hypothetical protein,72449,Not Assigned,,628,46,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0031966;GO:0031966;GO:0000932;GO:0000932,mitochondrial membrane;mitochondrial membrane;P-body;P-body,,,GO:0009060;GO:0009060,aerobic respiration;aerobic respiration,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_002902,B9J08_002902-t37_1,Candida auris strain B8441,"PEKT02000007:678,984..679,658(+)",hypothetical protein,24705,Not Assigned,,224,911,1,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005774;GO:0005774;GO:1990816;GO:1990816,vacuolar membrane;vacuolar membrane;vacuole-mitochondrion membrane contact site;vacuole-mitochondrion membrane contact site,GO:0015379;GO:0015379,potassium:chloride symporter activity;potassium:chloride symporter activity,GO:0055075;GO:0055075;GO:0034486;GO:0034486,potassium ion homeostasis;potassium ion homeostasis;vacuolar transmembrane transport;vacuolar transmembrane transport,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_002912,B9J08_002912-t37_1,Candida auris strain B8441,"PEKT02000007:691,252..693,513(-)",hypothetical protein,84764,Not Assigned,,753,977,4,,,"G3DSA:1.25.40.20, G3DSA:3.10.260.10",,,PTHR43828,,,,-,,,ASPARAGINASE,,,,,PS51299,APSES-type HTH DNA-binding domain profile.,SM01252,KilA_N_2,"SSF48403, SSF54616",DNA-binding domain of Mlu1-box binding protein MBP1,"IPR003163, IPR018004, IPR036770, IPR036887, IPR051642",KilA_N_2,GO:0005737;GO:0005737;GO:0030907;GO:0030907;GO:0030907;GO:0005634;GO:0005634;GO:0033309;GO:0033309;GO:0033309,cytoplasm;cytoplasm;MBF transcription complex;MBF transcription complex;MBF transcription complex;nucleus;nucleus;SBF transcription complex;SBF transcription complex;SBF transcription complex,GO:0003677;GO:0001228;GO:0001228;GO:0000978;GO:0000978;GO:0003713;GO:0003713;GO:0003713;GO:0140110,"DNA binding;DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription activator activity, RNA polymerase II-specific;RNA polymerase II cis-regulatory region sequence-specific DNA binding;RNA polymerase II cis-regulatory region sequence-specific DNA binding;tr",GO:0000082;GO:0000082;GO:0061408;GO:0061408;GO:0071931;GO:0071931;GO:0071931;GO:0000083;GO:0000083;GO:0010845;GO:0010845;GO:0045944;GO:0045944,G1/S transition of mitotic cell cycle;G1/S transition of mitotic cell cycle;obsolete positive regulation of transcription from RNA polymerase II promoter in response to heat stress;obsolete positive regulation of transcription from RNA polymerase II promoter in response to heat stress;obsolete posit,,,,,,,,,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_002934,B9J08_002934-t37_1,Candida auris strain B8441,"PEKT02000007:736,760..737,065(+)",hypothetical protein,11261,Not Assigned,,101,239,0,,,,,,PTHR28066,,,,,,,"37S RIBOSOMAL PROTEIN MRP10, MITOCHONDRIAL",,,,,,,,,,,IPR017264,"37S RIBOSOMAL PROTEIN MRP10, MITOCHONDRIAL",GO:0005763;GO:0005763;GO:0005763;GO:0005763;GO:0005739,mitochondrial small ribosomal subunit;mitochondrial small ribosomal subunit;mitochondrial small ribosomal subunit;mitochondrial small ribosomal subunit;mitochondrion,GO:0003735;GO:0003735;GO:0003735,structural constituent of ribosome;structural constituent of ribosome;structural constituent of ribosome,GO:0032543;GO:0032543;GO:0032543;GO:0006412,mitochondrial translation;mitochondrial translation;mitochondrial translation;translation,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_002939,B9J08_002939-t37_1,Candida auris strain B8441,"PEKT02000007:741,806..743,524(+)",hypothetical protein,63743,Not Assigned,,572,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0032153;GO:0032153;GO:0005935;GO:0005935;GO:0032174;GO:0032174;GO:0032177;GO:0032177;GO:0005621;GO:0005621;GO:0005737;GO:0005737,cell division site;cell division site;cellular bud neck;cellular bud neck;cellular bud neck septin collar;cellular bud neck septin collar;cellular bud neck split septin rings;cellular bud neck split septin rings;cellular bud scar;cellular bud scar;cytoplasm;cytoplasm,,,GO:0007120;GO:0007120;GO:0045184;GO:0045184;GO:2001107;GO:2001107;GO:1901900;GO:1901900,axial cellular bud site selection;axial cellular bud site selection;establishment of protein localization;establishment of protein localization;negative regulation of Rho guanyl-nucleotide exchange factor activity;negative regulation of Rho guanyl-nucleotide exchange factor activity;regulation of pr,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_002950,B9J08_002950-t37_1,Candida auris strain B8441,"PEKT02000007:763,853..765,103(+)",hypothetical protein,46356,Not Assigned,,416,1962,1,,,G3DSA:1.10.3730.20,,,PTHR12570,,,,-,,,-,,,,,,,,,SSF103481,Multidrug resistance efflux transporter EmrE,"-, IPR008521",Multidrug resistance efflux transporter EmrE,GO:0016020,membrane,GO:0015095,magnesium ion transmembrane transporter activity,GO:0015693,magnesium ion transport,,,,,,,,2.7.7.41 (phosphatidate cytidylyltransferase),False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_002985,B9J08_002985-t37_1,Candida auris strain B8441,"PEKT02000007:830,571..832,514(+)",hypothetical protein,73203,Not Assigned,,647,17,0,,cd12148,,,,PTHR37534,,,fungal_TF_MHR,,,,TRANSCRIPTIONAL ACTIVATOR PROTEIN UGA3,,,,,,,,,,,-,TRANSCRIPTIONAL ACTIVATOR PROTEIN UGA3,GO:0005634,nucleus,GO:0003700;GO:0000976,DNA-binding transcription factor activity;transcription cis-regulatory region binding,GO:0045944,positive regulation of transcription by RNA polymerase II,,,,,,,,,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_002999,B9J08_002999-t37_1,Candida auris strain B8441,"PEKT02000007:859,518..860,555(-)",hypothetical protein,39286,Not Assigned,,345,7,0,,,G3DSA:6.10.250.1080,,,PTHR10921,,,,-,,,NUCLEAR DISTRIBUTION PROTEIN NUDE HOMOLOG 1,,,,,,,,,,,"-, IPR033494",NUCLEAR DISTRIBUTION PROTEIN NUDE HOMOLOG 1,GO:0005871;GO:0000776,kinesin complex;kinetochore,GO:0008017,microtubule binding,GO:0051642;GO:0007059;GO:0000132;GO:0007020;GO:0051303;GO:0047496,centrosome localization;chromosome segregation;establishment of mitotic spindle orientation;microtubule nucleation;obsolete establishment of chromosome localization;vesicle transport along microtubule,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_003018,B9J08_003018-t37_1,Candida auris strain B8441,"PEKT02000007:897,615..898,430(+)",hypothetical protein,29831,Not Assigned,,271,36,0,,cd19495,G3DSA:3.40.50.300,,,PTHR16184,,,Elp6,-,,,ELONGATOR COMPLEX PROTEIN 6,,,,,,,,,,,"-, IPR018627, IPR027417",Elp6,GO:0033588;GO:0033588;GO:0033588,elongator holoenzyme complex;elongator holoenzyme complex;elongator holoenzyme complex,GO:0016887;GO:0016887;GO:0000049;GO:0000049,ATP hydrolysis activity;ATP hydrolysis activity;tRNA binding;tRNA binding,GO:0032447;GO:0032447;GO:0140018;GO:0140018;GO:0006357;GO:0006357;GO:0002926;GO:0002926;GO:0002098;GO:0002098;GO:0002098,protein urmylation;protein urmylation;regulation of cytoplasmic translational fidelity;regulation of cytoplasmic translational fidelity;regulation of transcription by RNA polymerase II;regulation of transcription by RNA polymerase II;tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation;tRNA ,,,,,,,,,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_003022,B9J08_003022-t37_1,Candida auris strain B8441,"PEKT02000007:904,210..905,166(-)",hypothetical protein,36594,Not Assigned,,318,1522,2,,cd15505,G3DSA:3.30.40.10,,,PTHR10333,,,PHD_ING,"Zinc/RING finger domain, C3HC4 (zinc finger)",,,INHIBITOR OF GROWTH PROTEIN,,,,,,,SM00249,PHD_3,SSF57903,FYVE/PHD zinc finger,"-, IPR001965, IPR011011, IPR013083, IPR028651","Zinc/RING finger domain, C3HC4 (zinc finger)",GO:0000123;GO:0005634;GO:0005634,histone acetyltransferase complex;nucleus;nucleus,GO:0004402;GO:0046872;GO:0035064;GO:0008270;GO:0008270,histone acetyltransferase activity;metal ion binding;obsolete methylated histone binding;zinc ion binding;zinc ion binding,GO:0006355,regulation of DNA-templated transcription,,,,,,,,,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False
B9J08_003032,B9J08_003032-t37_1,Candida auris strain B8441,"PEKT02000007:918,542..919,771(+)",hypothetical protein,47149,Not Assigned,,409,401,0,,,,,,PTHR12497,PR00979,,,,,,TAZ PROTEIN  TAFAZZIN,Tafazzin signature,,,,,,SM00563,plsc_2,,,"IPR000872, IPR002123",TAZ PROTEIN  TAFAZZIN,GO:0005743;GO:0005743;GO:0031966;GO:0005741;GO:0005741;GO:0005741;GO:0005741;GO:0005739;GO:0005739,mitochondrial inner membrane;mitochondrial inner membrane;mitochondrial membrane;mitochondrial outer membrane;mitochondrial outer membrane;mitochondrial outer membrane;mitochondrial outer membrane;mitochondrion;mitochondrion,GO:0047184;GO:0047184;GO:0047184;GO:0016746;GO:0008374,1-acylglycerophosphocholine O-acyltransferase activity;1-acylglycerophosphocholine O-acyltransferase activity;1-acylglycerophosphocholine O-acyltransferase activity;acyltransferase activity;O-acyltransferase activity,GO:0035965;GO:0035965;GO:0035965;GO:0032048;GO:0032048;GO:0007007;GO:0007007;GO:0007007;GO:0042775;GO:0042775;GO:0097250;GO:0097250;GO:0008654;GO:0008654;GO:0006644,cardiolipin acyl-chain remodeling;cardiolipin acyl-chain remodeling;cardiolipin acyl-chain remodeling;cardiolipin metabolic process;cardiolipin metabolic process;inner mitochondrial membrane organization;inner mitochondrial membrane organization;inner mitochondrial membrane organization;mitochondria,,,,,,,,2.3.1.- (Transferring groups other than amino-acyl groups.);3.4.19.12 (ubiquitinyl hydrolase 1),False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True,False
B9J08_003033,B9J08_003033-t37_1,Candida auris strain B8441,"PEKT02000007:920,073..922,541(+)",hypothetical protein,95133,Not Assigned,,822,20,0,,,G3DSA:1.25.40.10,,,PTHR47932,,,,Tetratricopeptide repeat domain,,,ATPASE EXPRESSION PROTEIN 3,,,,,,,,,,,"-, IPR011990",Tetratricopeptide repeat domain,,,GO:0005515,protein binding,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False
B9J08_003042,B9J08_003042-t37_1,Candida auris strain B8441,"PEKT02000007:936,677..938,062(+)",hypothetical protein,52712,Not Assigned,,461,23,0,,,,,,,PR00929,,,,,,,AT-hook-like domain signature,,,,,,SM00384,AT_hook_2,,,IPR017956,AT-hook-like domain signature,,,GO:0003677;GO:0003677;GO:0003677,DNA binding;DNA binding;DNA binding,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False
B9J08_003045,B9J08_003045-t37_1,Candida auris strain B8441,"PEKT02000007:940,974..942,086(-)",hypothetical protein,42203,Not Assigned,,370,204,0,,,,,,PTHR38421,,,,,,,TRANSMEMBRANE PROTEIN USGS,,,,,,,,,,,-,TRANSMEMBRANE PROTEIN USGS,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003073,B9J08_003073-t37_1,Candida auris strain B8441,"PEKT02000007:992,180..993,046(+)",hypothetical protein,31472,Not Assigned,,288,215,0,,,,,,PTHR36089,,,,,,,CHITIN SYNTHASE 3 COMPLEX PROTEIN CSI2-RELATED,,,,,,,,,,,IPR051009,CHITIN SYNTHASE 3 COMPLEX PROTEIN CSI2-RELATED,GO:0005935;GO:0005935;GO:0005935;GO:0000324;GO:0000324;GO:0000324,cellular bud neck;cellular bud neck;cellular bud neck;fungal-type vacuole;fungal-type vacuole;fungal-type vacuole,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_003080,B9J08_003080-t37_1,Candida auris strain B8441,"PEKT02000007:1,005,908..1,007,544(+)",hypothetical protein,59138,Not Assigned,,526,1033,0,,cd12232,G3DSA:3.30.70.330,,,PTHR23139,,,RRM3_U2AF65,-,,,RNA-BINDING PROTEIN,,,,,,,,,,,"-, IPR012677",RRM3_U2AF65,GO:0000243;GO:0000243;GO:0005634;GO:0005634;GO:0089701;GO:0089701;GO:0071004;GO:0071004,commitment complex;commitment complex;nucleus;nucleus;U2AF complex;U2AF complex;U2-type prespliceosome;U2-type prespliceosome,GO:0000166;GO:0000166;GO:0045131;GO:0045131,nucleotide binding;nucleotide binding;pre-mRNA branch point binding;pre-mRNA branch point binding,GO:0000348;GO:0000348;GO:0045292;GO:0045292;GO:0000245;GO:0000245,"mRNA branch site recognition;mRNA branch site recognition;mRNA cis splicing, via spliceosome;mRNA cis splicing, via spliceosome;spliceosomal complex assembly;spliceosomal complex assembly",,,,,,,,,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_003120,B9J08_003120-t37_1,Candida auris strain B8441,"PEKT02000007:1,077,434..1,078,807(+)",hypothetical protein,49157,Not Assigned,,457,1121,2,,,G3DSA:3.20.20.80,,,PTHR16631,,,,Glycosidases,,,"GLUCAN 1,3-BETA-GLUCOSIDASE",,,,,,,,,SSF51445,(Trans)glycosidases,"-, IPR017853, IPR050732",(Trans)glycosidases,GO:0009986;GO:0005576;GO:0009277;GO:0009277;GO:0009277,cell surface;extracellular region;fungal-type cell wall;fungal-type cell wall;fungal-type cell wall,GO:0003824;GO:0003824;GO:0042973,"catalytic activity;catalytic activity;glucan endo-1,3-beta-D-glucosidase activity",GO:0005975;GO:0005975;GO:0071555,carbohydrate metabolic process;carbohydrate metabolic process;cell wall organization,,,,,,,,"3.2.1.39 (glucan endo-1,3-beta-D-glucosidase)",False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_003144,B9J08_003144-t37_1,Candida auris strain B8441,"PEKT02000007:1,117,657..1,119,546(+)",hypothetical protein,73029,Not Assigned,,629,36,0,,,,,,,,,,,,,,,,,,PS50181,F-box domain profile.,,,,,IPR001810,F-box domain profile.,,,GO:0005095;GO:0005095;GO:0005515,GTPase inhibitor activity;GTPase inhibitor activity;protein binding,GO:0006897;GO:0006897;GO:0034260;GO:0034260;GO:0006623;GO:0006623,endocytosis;endocytosis;negative regulation of GTPase activity;negative regulation of GTPase activity;protein targeting to vacuole;protein targeting to vacuole,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False
B9J08_003161,B9J08_003161-t37_1,Candida auris strain B8441,"PEKT02000007:1,153,546..1,154,247(-)",hypothetical protein,25747,Not Assigned,,233,1651,2,,,G3DSA:3.40.140.10,,,,,,,"Cytidine Deaminase, domain 2",,,,,,,,,,,,,,-,"Cytidine Deaminase, domain 2",,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003166,B9J08_003166-t37_1,Candida auris strain B8441,"PEKT02000007:1,159,540..1,160,466(-)",hypothetical protein,35016,Not Assigned,,308,281,0,,,G3DSA:3.40.50.1820,,,PTHR22946,,,,alpha/beta hydrolase,,,DIENELACTONE HYDROLASE DOMAIN-CONTAINING PROTEIN-RELATED,,,,,,,,,SSF53474,alpha/beta-Hydrolases,"IPR029058, IPR050261",DIENELACTONE HYDROLASE DOMAIN-CONTAINING PROTEIN-RELATED,,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_003174,B9J08_003174-t37_1,Candida auris strain B8441,"PEKT02000007:1,172,603..1,174,585(+)",hypothetical protein,74372,Not Assigned,,660,11,0,,,G3DSA:3.90.180.10,,,PTHR43482,,,,-,,,PROTEIN AST1-RELATED,,,,,,,,,SSF50129,GroES-like,"-, IPR011032, IPR052585",PROTEIN AST1-RELATED,,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_003179,B9J08_003179-t37_1,Candida auris strain B8441,"PEKT02000007:1,184,638..1,186,161(-)",hypothetical protein,56351,Not Assigned,,507,242,0,,,G3DSA:3.10.260.10,,,PTHR43828,,,,-,,,ASPARAGINASE,,,,,PS51299,APSES-type HTH DNA-binding domain profile.,,,SSF54616,DNA-binding domain of Mlu1-box binding protein MBP1,"IPR003163, IPR036887, IPR051642",DNA-binding domain of Mlu1-box binding protein MBP1,GO:0030907;GO:0005634;GO:0005634;GO:0033309,MBF transcription complex;nucleus;nucleus;SBF transcription complex,GO:0003677;GO:0003677;GO:0003677;GO:0003700;GO:0003700;GO:0000981;GO:0000981;GO:0140110,"DNA binding;DNA binding;DNA binding;DNA-binding transcription factor activity;DNA-binding transcription factor activity;DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;transcription regulator activity",GO:0034599;GO:0034599;GO:0000122;GO:0000122;GO:0031065;GO:0031065;GO:0071931,cellular response to oxidative stress;cellular response to oxidative stress;negative regulation of transcription by RNA polymerase II;negative regulation of transcription by RNA polymerase II;obsolete positive regulation of histone deacetylation;obsolete positive regulation of histone deacetylation;,,,,,,,,,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_003203,B9J08_003203-t37_1,Candida auris strain B8441,"PEKT02000007:1,235,467..1,235,928(+)",hypothetical protein,17155,Not Assigned,,153,439,1,,,G3DSA:3.30.420.40,,,,,,,-,,,,,,,,,,,,,,-,-,,,GO:0016301;GO:0016301;GO:0016773;GO:0016773,"kinase activity;kinase activity;phosphotransferase activity, alcohol group as acceptor;phosphotransferase activity, alcohol group as acceptor",GO:0005975;GO:0005975,carbohydrate metabolic process;carbohydrate metabolic process,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
B9J08_003209,B9J08_003209-t37_1,Candida auris strain B8441,"PEKT02000007:1,244,399..1,245,427(-)",hypothetical protein,39456,Not Assigned,,342,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0031314;GO:0031314;GO:0005743;GO:0005743;GO:0005759;GO:0005759,extrinsic component of mitochondrial inner membrane;extrinsic component of mitochondrial inner membrane;mitochondrial inner membrane;mitochondrial inner membrane;mitochondrial matrix;mitochondrial matrix,GO:0048027;GO:0048027;GO:0097157;GO:0097157;GO:0045182;GO:0045182,mRNA 5'-UTR binding;mRNA 5'-UTR binding;pre-mRNA intronic binding;pre-mRNA intronic binding;translation regulator activity;translation regulator activity,GO:0000372;GO:0000372;GO:0090615;GO:0090615;GO:0070131;GO:0070131,Group I intron splicing;Group I intron splicing;mitochondrial mRNA processing;mitochondrial mRNA processing;positive regulation of mitochondrial translation;positive regulation of mitochondrial translation,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_003227,B9J08_003227-t37_1,Candida auris strain B8441,"PEKT02000007:1,281,695..1,284,277(-)",hypothetical protein,95845,Not Assigned,,860,1359,0,,cd00067,G3DSA:4.10.240.10,,,PTHR31845,,,GAL4,-,,,"FINGER DOMAIN PROTEIN, PUTATIVE-RELATED",,,,,,,SM00066,gal4_2,SSF57701,Zn2/Cys6 DNA-binding domain,"IPR001138, IPR036864, IPR051089",Zn2/Cys6 DNA-binding domain,GO:0005634;GO:0005634;GO:0005634,nucleus;nucleus;nucleus,GO:0000981;GO:0000981;GO:0000981;GO:0043565;GO:0043565;GO:0000976;GO:0008270;GO:0008270;GO:0008270,"DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;sequence-specific DNA binding;sequence-specific DNA binding;transcription cis-regulatory r",GO:0061402;GO:0061402;GO:0006355,obsolete positive regulation of transcription from RNA polymerase II promoter in response to acidic pH;obsolete positive regulation of transcription from RNA polymerase II promoter in response to acidic pH;regulation of DNA-templated transcription,,,,,,,,,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False
B9J08_003254,B9J08_003254-t37_1,Candida auris strain B8441,"PEKT02000007:1,349,288..1,349,650(-)",hypothetical protein,13483,Not Assigned,,120,218,0,,,,,,PTHR38646,,,,,,,YALI0F00814P,,,,,,,,,,,-,YALI0F00814P,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_003277,B9J08_003277-t37_1,Candida auris strain B8441,"PEKT02000007:1,392,753..1,393,604(+)",hypothetical protein,29476,Not Assigned,,283,7,0,,,G3DSA:2.130.10.10,,,,,,,-,,,,,,,,,,,,SSF50978,WD40 repeat-like,"IPR015943, IPR036322",WD40 repeat-like,,,GO:0005515,protein binding,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False
B9J08_003301,B9J08_003301-t37_1,Candida auris strain B8441,"PEKT02000007:1,450,834..1,453,347(+)",hypothetical protein,93921,Not Assigned,,837,23,0,,cd00067,G3DSA:4.10.240.10,,,,,,GAL4,-,,,,,,,,PS50048,Zn(2)-C6 fungal-type DNA-binding domain profile.,SM00066,gal4_2,SSF57701,Zn2/Cys6 DNA-binding domain,"IPR001138, IPR036864",Zn2/Cys6 DNA-binding domain,GO:0005634;GO:0005634,nucleus;nucleus,GO:0000981;GO:0000981;GO:0000981;GO:0008270;GO:0008270;GO:0008270,"DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;DNA-binding transcription factor activity, RNA polymerase II-specific;zinc ion binding;zinc ion binding;zinc ion binding",GO:0006355;GO:0006355;GO:0006355,regulation of DNA-templated transcription;regulation of DNA-templated transcription;regulation of DNA-templated transcription,,,,,,,,,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_003320,B9J08_003320-t37_1,Candida auris strain B8441,"PEKT02000007:1,491,714..1,493,672(-)",hypothetical protein,74296,Not Assigned,,652,1815,4,,cd10527,G3DSA:3.90.1410.10,,,PTHR13271,,,SET_LSMT,"set domain protein methyltransferase, domain 1",,,UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE,,,,,,,,,SSF82199,SET domain,"-, IPR046341, IPR050600",UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE,GO:0005829;GO:0005829;GO:0005634;GO:0005634;GO:0005634,cytosol;cytosol;nucleus;nucleus;nucleus,GO:0016279;GO:0016279;GO:0016279,protein-lysine N-methyltransferase activity;protein-lysine N-methyltransferase activity;protein-lysine N-methyltransferase activity,GO:0018026;GO:0018026;GO:0018026,peptidyl-lysine monomethylation;peptidyl-lysine monomethylation;peptidyl-lysine monomethylation,,,,,,,,2.1.1.85 (protein-histidine N-methyltransferase),False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_003345,B9J08_003345-t37_1,Candida auris strain B8441,"PEKT02000007:1,531,752..1,532,447(+)",hypothetical protein,26922,Not Assigned,,231,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0006696;GO:0006696;GO:0006879;GO:0006879;GO:0007005;GO:0007005,ergosterol biosynthetic process;ergosterol biosynthetic process;intracellular iron ion homeostasis;intracellular iron ion homeostasis;mitochondrion organization;mitochondrion organization,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
B9J08_003372,B9J08_003372-t37_1,Candida auris strain B8441,"PEKT02000007:1,588,139..1,589,512(+)",hypothetical protein,50754,Not Assigned,,457,308,1,,,G3DSA:3.30.160.60,,,,,,,Classic Zinc Finger,,,,,,,,PS50157,Zinc finger C2H2 type domain profile.,,,,,"-, IPR013087",Zinc finger C2H2 type domain profile.,GO:0005634;GO:0005634,nucleus;nucleus,GO:0001228;GO:0001228;GO:0000978;GO:0000978;GO:0008270;GO:0008270,"DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription activator activity, RNA polymerase II-specific;RNA polymerase II cis-regulatory region sequence-specific DNA binding;RNA polymerase II cis-regulatory region sequence-specific DNA binding;zinc ion bindi",GO:0000122;GO:0000122;GO:0036003;GO:0036003;GO:0045944;GO:0045944;GO:0006282;GO:0006282,negative regulation of transcription by RNA polymerase II;negative regulation of transcription by RNA polymerase II;obsolete positive regulation of transcription from RNA polymerase II promoter in response to stress;obsolete positive regulation of transcription from RNA polymerase II promoter in res,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False
B9J08_003388,B9J08_003388-t37_1,Candida auris strain B8441,"PEKT02000007:1,617,897..1,618,412(+)",hypothetical protein,19538,Not Assigned,,171,277,0,,,,,,,,,,,,,,,,,,PS50157,Zinc finger C2H2 type domain profile.,,,,,IPR013087,Zinc finger C2H2 type domain profile.,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
B9J08_003395,B9J08_003395-t37_1,Candida auris strain B8441,"PEKT02000007:1,631,691..1,634,315(-)",hypothetical protein,101529,Not Assigned,,874,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0030015;GO:0030015,CCR4-NOT core complex;CCR4-NOT core complex,,,GO:0032968;GO:0032968,positive regulation of transcription elongation by RNA polymerase II;positive regulation of transcription elongation by RNA polymerase II,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
